"measure_number","measure","financial_year","quarter","year_month","ethnicity","district","region","age","measure_type","value"
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Non-Māori Non-Pacific","West Coast","Te Waipounamu",NA,"Denominator",162
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Non-Māori Non-Pacific","West Coast","Te Waipounamu",NA,"Rate",70.9876543209877
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Pacific","West Coast","Te Waipounamu",NA,"Numerator",1
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Pacific","West Coast","Te Waipounamu",NA,"Denominator",2
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Pacific","West Coast","Te Waipounamu",NA,"Rate",50
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","All","West Coast","Te Waipounamu",NA,"Numerator",155
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","All","West Coast","Te Waipounamu",NA,"Denominator",216
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","All","West Coast","Te Waipounamu",NA,"Rate",71.7592592592593
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Māori","Whanganui","Central",NA,"Numerator",60
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Māori","Whanganui","Central",NA,"Denominator",85
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Māori","Whanganui","Central",NA,"Rate",70.5882352941177
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Non-Māori","Whanganui","Central",NA,"Numerator",182
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Non-Māori","Whanganui","Central",NA,"Denominator",244
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Non-Māori","Whanganui","Central",NA,"Rate",74.5901639344262
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Non-Māori Non-Pacific","Whanganui","Central",NA,"Numerator",179
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Non-Māori Non-Pacific","Whanganui","Central",NA,"Denominator",241
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Non-Māori Non-Pacific","Whanganui","Central",NA,"Rate",74.2738589211618
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Pacific","Whanganui","Central",NA,"Numerator",3
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Pacific","Whanganui","Central",NA,"Denominator",3
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","Pacific","Whanganui","Central",NA,"Rate",100
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","All","Whanganui","Central",NA,"Numerator",242
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","All","Whanganui","Central",NA,"Denominator",329
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Jun","2016-06","All","Whanganui","Central",NA,"Rate",73.5562310030395
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Auckland","Northern",NA,"Numerator",389
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Auckland","Northern",NA,"Denominator",496
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Auckland","Northern",NA,"Rate",78.4274193548387
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Auckland","Northern",NA,"Numerator",1659
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Auckland","Northern",NA,"Denominator",2200
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Auckland","Northern",NA,"Rate",75.4090909090909
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Auckland","Northern",NA,"Numerator",1419
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Auckland","Northern",NA,"Denominator",1890
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Auckland","Northern",NA,"Rate",75.0793650793651
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Auckland","Northern",NA,"Numerator",240
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Auckland","Northern",NA,"Denominator",310
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Auckland","Northern",NA,"Rate",77.4193548387097
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Auckland","Northern",NA,"Numerator",2048
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Auckland","Northern",NA,"Denominator",2696
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Auckland","Northern",NA,"Rate",75.9643916913947
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Bay of Plenty","Te Manawa Taki",NA,"Numerator",277
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Bay of Plenty","Te Manawa Taki",NA,"Denominator",343
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Bay of Plenty","Te Manawa Taki",NA,"Rate",80.7580174927114
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Bay of Plenty","Te Manawa Taki",NA,"Numerator",608
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Bay of Plenty","Te Manawa Taki",NA,"Denominator",771
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Bay of Plenty","Te Manawa Taki",NA,"Rate",78.8586251621271
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Bay of Plenty","Te Manawa Taki",NA,"Numerator",595
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Bay of Plenty","Te Manawa Taki",NA,"Denominator",756
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Bay of Plenty","Te Manawa Taki",NA,"Rate",78.7037037037037
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Bay of Plenty","Te Manawa Taki",NA,"Numerator",13
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Bay of Plenty","Te Manawa Taki",NA,"Denominator",15
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Bay of Plenty","Te Manawa Taki",NA,"Rate",86.6666666666667
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Bay of Plenty","Te Manawa Taki",NA,"Numerator",885
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Bay of Plenty","Te Manawa Taki",NA,"Denominator",1114
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Bay of Plenty","Te Manawa Taki",NA,"Rate",79.443447037702
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Canterbury","Te Waipounamu",NA,"Numerator",309
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Canterbury","Te Waipounamu",NA,"Denominator",488
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Canterbury","Te Waipounamu",NA,"Rate",63.3196721311475
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Canterbury","Te Waipounamu",NA,"Numerator",1447
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Canterbury","Te Waipounamu",NA,"Denominator",2120
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Canterbury","Te Waipounamu",NA,"Rate",68.2547169811321
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Canterbury","Te Waipounamu",NA,"Numerator",1378
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Canterbury","Te Waipounamu",NA,"Denominator",2040
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Canterbury","Te Waipounamu",NA,"Rate",67.5490196078431
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Canterbury","Te Waipounamu",NA,"Numerator",69
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Canterbury","Te Waipounamu",NA,"Denominator",80
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Canterbury","Te Waipounamu",NA,"Rate",86.25
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Canterbury","Te Waipounamu",NA,"Numerator",1756
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Canterbury","Te Waipounamu",NA,"Denominator",2608
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Canterbury","Te Waipounamu",NA,"Rate",67.3312883435583
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Capital & Coast","Central",NA,"Numerator",194
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Capital & Coast","Central",NA,"Denominator",285
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Capital & Coast","Central",NA,"Rate",68.0701754385965
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Capital & Coast","Central",NA,"Numerator",500
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Capital & Coast","Central",NA,"Denominator",848
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Capital & Coast","Central",NA,"Rate",58.9622641509434
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Capital & Coast","Central",NA,"Numerator",453
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Capital & Coast","Central",NA,"Denominator",790
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Capital & Coast","Central",NA,"Rate",57.3417721518987
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Capital & Coast","Central",NA,"Numerator",47
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Capital & Coast","Central",NA,"Denominator",58
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Capital & Coast","Central",NA,"Rate",81.0344827586207
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Capital & Coast","Central",NA,"Numerator",694
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Capital & Coast","Central",NA,"Denominator",1133
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Capital & Coast","Central",NA,"Rate",61.2533097969991
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Counties Manukau","Northern",NA,"Numerator",511
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Counties Manukau","Northern",NA,"Denominator",656
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Counties Manukau","Northern",NA,"Rate",77.8963414634146
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Counties Manukau","Northern",NA,"Numerator",1329
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Counties Manukau","Northern",NA,"Denominator",1750
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Counties Manukau","Northern",NA,"Rate",75.9428571428572
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Counties Manukau","Northern",NA,"Numerator",922
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Counties Manukau","Northern",NA,"Denominator",1294
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Counties Manukau","Northern",NA,"Rate",71.2519319938176
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Counties Manukau","Northern",NA,"Numerator",407
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Counties Manukau","Northern",NA,"Denominator",456
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Counties Manukau","Northern",NA,"Rate",89.2543859649123
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Counties Manukau","Northern",NA,"Numerator",1840
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Counties Manukau","Northern",NA,"Denominator",2406
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Counties Manukau","Northern",NA,"Rate",76.4754779717373
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Hawke's Bay","Central",NA,"Numerator",262
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Hawke's Bay","Central",NA,"Denominator",341
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Hawke's Bay","Central",NA,"Rate",76.8328445747801
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Hawke's Bay","Central",NA,"Numerator",402
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Hawke's Bay","Central",NA,"Denominator",533
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Hawke's Bay","Central",NA,"Rate",75.422138836773
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Hawke's Bay","Central",NA,"Numerator",382
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Hawke's Bay","Central",NA,"Denominator",506
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Hawke's Bay","Central",NA,"Rate",75.4940711462451
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Hawke's Bay","Central",NA,"Numerator",20
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Hawke's Bay","Central",NA,"Denominator",27
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Hawke's Bay","Central",NA,"Rate",74.0740740740741
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Hawke's Bay","Central",NA,"Numerator",664
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Hawke's Bay","Central",NA,"Denominator",874
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Hawke's Bay","Central",NA,"Rate",75.9725400457666
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Hutt Valley","Central",NA,"Numerator",83
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Hutt Valley","Central",NA,"Denominator",150
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Hutt Valley","Central",NA,"Rate",55.3333333333333
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Hutt Valley","Central",NA,"Numerator",239
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Hutt Valley","Central",NA,"Denominator",454
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Hutt Valley","Central",NA,"Rate",52.6431718061674
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Hutt Valley","Central",NA,"Numerator",214
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Hutt Valley","Central",NA,"Denominator",420
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Hutt Valley","Central",NA,"Rate",50.9523809523809
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Hutt Valley","Central",NA,"Numerator",25
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Hutt Valley","Central",NA,"Denominator",34
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Hutt Valley","Central",NA,"Rate",73.5294117647059
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Hutt Valley","Central",NA,"Numerator",322
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Hutt Valley","Central",NA,"Denominator",604
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Hutt Valley","Central",NA,"Rate",53.3112582781457
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Lakes","Te Manawa Taki",NA,"Numerator",131
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Lakes","Te Manawa Taki",NA,"Denominator",206
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","Lakes","Te Manawa Taki",NA,"Rate",63.5922330097087
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Lakes","Te Manawa Taki",NA,"Numerator",173
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Lakes","Te Manawa Taki",NA,"Denominator",289
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","Lakes","Te Manawa Taki",NA,"Rate",59.8615916955017
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Lakes","Te Manawa Taki",NA,"Numerator",156
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Lakes","Te Manawa Taki",NA,"Denominator",270
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","Lakes","Te Manawa Taki",NA,"Rate",57.7777777777778
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Lakes","Te Manawa Taki",NA,"Numerator",17
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Lakes","Te Manawa Taki",NA,"Denominator",19
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","Lakes","Te Manawa Taki",NA,"Rate",89.4736842105263
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Lakes","Te Manawa Taki",NA,"Numerator",304
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Lakes","Te Manawa Taki",NA,"Denominator",495
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","Lakes","Te Manawa Taki",NA,"Rate",61.4141414141414
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","MidCentral","Central",NA,"Numerator",189
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","MidCentral","Central",NA,"Denominator",254
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","MidCentral","Central",NA,"Rate",74.4094488188976
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","MidCentral","Central",NA,"Numerator",661
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","MidCentral","Central",NA,"Denominator",752
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","MidCentral","Central",NA,"Rate",87.8989361702128
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","MidCentral","Central",NA,"Numerator",641
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","MidCentral","Central",NA,"Denominator",727
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","MidCentral","Central",NA,"Rate",88.1705639614856
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","MidCentral","Central",NA,"Numerator",20
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","MidCentral","Central",NA,"Denominator",25
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Pacific","MidCentral","Central",NA,"Rate",80
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","MidCentral","Central",NA,"Numerator",850
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","MidCentral","Central",NA,"Denominator",1006
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","All","MidCentral","Central",NA,"Rate",84.493041749503
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","National","National",NA,"Numerator",3993
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","National","National",NA,"Denominator",5392
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Māori","National","National",NA,"Rate",74.0541543026706
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","National","National",NA,"Numerator",11841
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","National","National",NA,"Denominator",16387
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori","National","National",NA,"Rate",72.2584975895527
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","National","National",NA,"Numerator",10740
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Jun","2017-06","Non-Māori Non-Pacific","National","National",NA,"Denominator",15064
