"measure_number","measure","financial_year","quarter","year_month","ethnicity","district","region","age","measure_type","value"
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Canterbury","Te Waipounamu",NA,"Percent",0.639810426540284
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Capital & Coast","Central",NA,"Numerator",1142
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Capital & Coast","Central",NA,"Denominator",1598
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Capital & Coast","Central",NA,"Percent",0.714643304130163
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Counties Manukau","Northern",NA,"Numerator",2168
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Counties Manukau","Northern",NA,"Denominator",2701
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Counties Manukau","Northern",NA,"Percent",0.802665679378008
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Hawke's Bay","Central",NA,"Numerator",270
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Hawke's Bay","Central",NA,"Denominator",374
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Hawke's Bay","Central",NA,"Percent",0.72192513368984
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Hutt Valley","Central",NA,"Numerator",458
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Hutt Valley","Central",NA,"Denominator",772
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Hutt Valley","Central",NA,"Percent",0.593264248704663
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Lakes","Te Manawa Taki",NA,"Numerator",418
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Lakes","Te Manawa Taki",NA,"Denominator",649
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Lakes","Te Manawa Taki",NA,"Percent",0.644067796610169
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","MidCentral","Central",NA,"Numerator",600
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","MidCentral","Central",NA,"Denominator",779
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","MidCentral","Central",NA,"Percent",0.770218228498074
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","Māori","National","National",NA,"Numerator",4554
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","Māori","National","National",NA,"Denominator",5850
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","Māori","National","National",NA,"Percent",0.778461538461538
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","Non-Māori","National","National",NA,"Numerator",10979
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","Non-Māori","National","National",NA,"Denominator",15875
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","Non-Māori","National","National",NA,"Percent",0.691590551181102
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","Non-Māori Non-Pacific","National","National",NA,"Numerator",9789
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","Non-Māori Non-Pacific","National","National",NA,"Denominator",14453
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","Non-Māori Non-Pacific","National","National",NA,"Percent",0.67729883069259
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","Pacific","National","National",NA,"Numerator",1190
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","Pacific","National","National",NA,"Denominator",1422
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","Pacific","National","National",NA,"Percent",0.836849507735584
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","National","National",NA,"Numerator",15533
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","National","National",NA,"Denominator",21725
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","National","National",NA,"Percent",0.714982738780207
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Nelson Marlborough","Te Waipounamu",NA,"Numerator",490
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Nelson Marlborough","Te Waipounamu",NA,"Denominator",765
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Nelson Marlborough","Te Waipounamu",NA,"Percent",0.640522875816993
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Northland","Northern",NA,"Numerator",574
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Northland","Northern",NA,"Denominator",780
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Northland","Northern",NA,"Percent",0.735897435897436
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","South Canterbury","Te Waipounamu",NA,"Numerator",171
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","South Canterbury","Te Waipounamu",NA,"Denominator",251
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","South Canterbury","Te Waipounamu",NA,"Percent",0.681274900398406
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Southern","Te Waipounamu",NA,"Numerator",1175
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Southern","Te Waipounamu",NA,"Denominator",1625
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Southern","Te Waipounamu",NA,"Percent",0.723076923076923
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Tairāwhiti","Te Manawa Taki",NA,"Numerator",185
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Tairāwhiti","Te Manawa Taki",NA,"Denominator",211
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Tairāwhiti","Te Manawa Taki",NA,"Percent",0.876777251184834
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Taranaki","Te Manawa Taki",NA,"Numerator",440
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Taranaki","Te Manawa Taki",NA,"Denominator",570
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Taranaki","Te Manawa Taki",NA,"Percent",0.771929824561403
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Waikato","Te Manawa Taki",NA,"Numerator",763
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Waikato","Te Manawa Taki",NA,"Denominator",975
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Waikato","Te Manawa Taki",NA,"Percent",0.782564102564103
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Wairarapa","Central",NA,"Numerator",139
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Wairarapa","Central",NA,"Denominator",184
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Wairarapa","Central",NA,"Percent",0.755434782608696
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Waitematā","Northern",NA,"Numerator",1803
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Waitematā","Northern",NA,"Denominator",3113
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Waitematā","Northern",NA,"Percent",0.579184066816576
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","West Coast","Te Waipounamu",NA,"Numerator",165
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","West Coast","Te Waipounamu",NA,"Denominator",195
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","West Coast","Te Waipounamu",NA,"Percent",0.846153846153846
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Whanganui","Central",NA,"Numerator",350
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Whanganui","Central",NA,"Denominator",413
"1.3.5","Under 25 MH 3 weeks wait","2020/21","Jun","2021-06","All","Whanganui","Central",NA,"Percent",0.847457627118644
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Auckland","Northern",NA,"Numerator",1913
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Auckland","Northern",NA,"Denominator",2272
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Auckland","Northern",NA,"Percent",0.841989436619718
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Bay of Plenty","Te Manawa Taki",NA,"Numerator",704
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Bay of Plenty","Te Manawa Taki",NA,"Denominator",957
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Bay of Plenty","Te Manawa Taki",NA,"Percent",0.735632183908046
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Canterbury","Te Waipounamu",NA,"Numerator",1330
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Canterbury","Te Waipounamu",NA,"Denominator",1767
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Canterbury","Te Waipounamu",NA,"Percent",0.752688172043011
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Capital & Coast","Central",NA,"Numerator",718
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Capital & Coast","Central",NA,"Denominator",1131
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Capital & Coast","Central",NA,"Percent",0.634836427939876
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Counties Manukau","Northern",NA,"Numerator",1701
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Counties Manukau","Northern",NA,"Denominator",2108
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Counties Manukau","Northern",NA,"Percent",0.806925996204934
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Hawke's Bay","Central",NA,"Numerator",761
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Hawke's Bay","Central",NA,"Denominator",858
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Hawke's Bay","Central",NA,"Percent",0.886946386946387
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Hutt Valley","Central",NA,"Numerator",320
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Hutt Valley","Central",NA,"Denominator",551
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Hutt Valley","Central",NA,"Percent",0.580762250453721
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Lakes","Te Manawa Taki",NA,"Numerator",206
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Lakes","Te Manawa Taki",NA,"Denominator",389
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Lakes","Te Manawa Taki",NA,"Percent",0.529562982005141
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","MidCentral","Central",NA,"Numerator",578
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","MidCentral","Central",NA,"Denominator",734
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","MidCentral","Central",NA,"Percent",0.787465940054496
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","Māori","National","National",NA,"Numerator",3832
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","Māori","National","National",NA,"Denominator",4884
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","Māori","National","National",NA,"Percent",0.784602784602785
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","Non-Māori","National","National",NA,"Numerator",8900
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","Non-Māori","National","National",NA,"Denominator",12696
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","Non-Māori","National","National",NA,"Percent",0.701008191556396
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","Non-Māori Non-Pacific","National","National",NA,"Numerator",7899
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","Non-Māori Non-Pacific","National","National",NA,"Denominator",11529
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","Non-Māori Non-Pacific","National","National",NA,"Percent",0.685141816289357
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","Pacific","National","National",NA,"Numerator",1001
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","Pacific","National","National",NA,"Denominator",1167
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","Pacific","National","National",NA,"Percent",0.857754927163668
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","National","National",NA,"Numerator",12732
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","National","National",NA,"Denominator",17580
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","National","National",NA,"Percent",0.724232081911263
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Nelson Marlborough","Te Waipounamu",NA,"Numerator",295
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Nelson Marlborough","Te Waipounamu",NA,"Denominator",536
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Nelson Marlborough","Te Waipounamu",NA,"Percent",0.550373134328358
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Northland","Northern",NA,"Numerator",441
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Northland","Northern",NA,"Denominator",617
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Northland","Northern",NA,"Percent",0.714748784440843
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","South Canterbury","Te Waipounamu",NA,"Numerator",178
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","South Canterbury","Te Waipounamu",NA,"Denominator",295
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","South Canterbury","Te Waipounamu",NA,"Percent",0.603389830508475
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Southern","Te Waipounamu",NA,"Numerator",859
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Southern","Te Waipounamu",NA,"Denominator",1262
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Southern","Te Waipounamu",NA,"Percent",0.680665610142631
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Tairāwhiti","Te Manawa Taki",NA,"Numerator",95
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Tairāwhiti","Te Manawa Taki",NA,"Denominator",114
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Tairāwhiti","Te Manawa Taki",NA,"Percent",0.833333333333333
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Taranaki","Te Manawa Taki",NA,"Numerator",353
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Taranaki","Te Manawa Taki",NA,"Denominator",524
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Taranaki","Te Manawa Taki",NA,"Percent",0.673664122137405
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Waikato","Te Manawa Taki",NA,"Numerator",382
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Waikato","Te Manawa Taki",NA,"Denominator",488
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Waikato","Te Manawa Taki",NA,"Percent",0.782786885245902
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Wairarapa","Central",NA,"Numerator",125
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Wairarapa","Central",NA,"Denominator",174
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Wairarapa","Central",NA,"Percent",0.718390804597701
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Waitematā","Northern",NA,"Numerator",1326
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Waitematā","Northern",NA,"Denominator",2247
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Waitematā","Northern",NA,"Percent",0.590120160213618
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","West Coast","Te Waipounamu",NA,"Numerator",167
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","West Coast","Te Waipounamu",NA,"Denominator",203
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","West Coast","Te Waipounamu",NA,"Percent",0.822660098522168
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Whanganui","Central",NA,"Numerator",280
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Whanganui","Central",NA,"Denominator",353
"1.3.5","Under 25 MH 3 weeks wait","2021/22","Jun","2022-06","All","Whanganui","Central",NA,"Percent",0.793201133144476
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Auckland","Northern",NA,"Numerator",2006
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Auckland","Northern",NA,"Denominator",2569
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Auckland","Northern",NA,"Percent",0.780848579213702
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Bay of Plenty","Te Manawa Taki",NA,"Numerator",786
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Bay of Plenty","Te Manawa Taki",NA,"Denominator",1000
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Bay of Plenty","Te Manawa Taki",NA,"Percent",0.786
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Canterbury","Te Waipounamu",NA,"Numerator",1711
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Canterbury","Te Waipounamu",NA,"Denominator",2592
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Canterbury","Te Waipounamu",NA,"Percent",0.660108024691358
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Capital & Coast","Central",NA,"Numerator",637
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Capital & Coast","Central",NA,"Denominator",1138
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Capital & Coast","Central",NA,"Percent",0.5597539543058
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Counties Manukau","Northern",NA,"Numerator",1699
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Counties Manukau","Northern",NA,"Denominator",2269
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Counties Manukau","Northern",NA,"Percent",0.748788012340238
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Hawke's Bay","Central",NA,"Numerator",620
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Hawke's Bay","Central",NA,"Denominator",810
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Hawke's Bay","Central",NA,"Percent",0.765432098765432
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Hutt Valley","Central",NA,"Numerator",243
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Hutt Valley","Central",NA,"Denominator",563
"1.3.5","Under 25 MH 3 weeks wait","2016/17","Sep","2016-09","All","Hutt Valley","Central",NA,"Percent",0.431616341030195
